year,region,wine,beer,vodka,champagne,brandy,cartodb_id,birth_rate,death_rate,urbanization,population
2007,Тыва,1.9,52.1,13.9,0.5,0.2,76,24.4,12.2,51.9,330.37
2007,Тюменская область,6.6,95.4,15.2,1.8,1.1,20,14.3,9.1,63.1,1543.39
2007,Удмуртия,8.0,70.4,14.6,0.8,0.3,59,12.8,14.1,70.3,1493.36
2007,Ульяновская область,5.3,52.8,8.1,1.1,0.4,63,9.3,15.7,73.2,1218.32
2007,Хабаровскиий край,5.0,93.7,14.9,2.1,0.7,79,11.6,14.7,81.6,1301.13
2007,Ханты-Мансийский автономный округ,6.6,95.4,15.2,1.8,1.1,71,14.6,6.8,91.0,1687.65
2007,Чевашская республика,4.9,40.1,13.8,1.1,0.4,49,11.6,14.7,57.2,1207.88
2007,Челябинская область,12.0,118.3,14.9,1.7,0.9,24,11.8,15.0,81.8,3442.81
2007,Чечня,8.4,83.3,1.5,0.2,0.7,32,27.1,4.8,35.0,1497.99
2007,Чукотка,6.3,12.7,17.4,2.4,0.8,68,15.9,11.3,65.0,49.53
2007,Ямало-Ненецкий автономный округ,6.6,95.4,15.2,1.8,1.1,70,14.2,5.6,84.8,547.01
2007,Ярославская область,9.7,70.8,15.1,1.4,0.6,66,9.9,17.8,81.7,1241.42
2008,Адыгея,5.6,30.9,6.4,1.8,0.9,37,12.7,15.0,50.9,463.17
2008,Алтайский край,3.5,53.4,8.2,1.3,0.3,17,12.3,15.3,54.3,2296.35
2008,Амурская область,6.5,71.1,13.8,1.2,0.5,81,12.9,15.6,66.6,781.85
2008,Архангельская область,10.7,38.9,16.6,1.6,0.9,2,12.0,14.8,74.8,1082.66
2008,Астраханская область,5.0,67.5,9.1,0.9,0.4,33,14.2,13.5,67.7,997.78
2008,Башкортостан,2.6,86.1,9.6,0.7,0.2,61,13.4,13.7,60.0,4013.79
2008,Белгородская область,5.6,57.9,10.1,1.2,0.3,26,11.0,14.7,66.0,1541.26
2008,Брянская область,9.1,56.7,10.2,1.2,0.3,27,10.9,17.8,68.8,1182.68
2008,Бурятия,6.6,42.9,13.6,0.7,0.1,10,17.0,13.4,56.1,985.43
2008,Владимирская область,8.6,52.6,11.7,1.3,0.6,22,10.8,18.5,77.4,1342.1
2008,Волгоградская область,5.9,91.8,7.3,1.5,0.5,29,11.3,14.4,75.7,2474.56
2008,Вологодская область,10.1,89.5,17.5,1.1,0.6,55,12.0,16.4,69.4,1151.04
2008,Воронежская область,5.5,78.3,12.9,1.4,0.6,15,9.8,17.2,61.7,2792.8
2008,Дагестан,3.1,6.6,12.9,0.7,0.3,14,18.3,5.6,44.4,3133.3
2008,Еврейская автономная область,5.2,53.2,10.0,1.0,0.4,80,13.9,15.9,67.3,156.5
2008,Забайкальский край,6.9,64.1,13.7,0.9,0.3,9,15.9,14.4,64.9,1053.49
2008,Ивановская область,11.0,104.5,11.7,1.3,0.4,57,10.3,19.3,80.8,987.03
2008,Ингушетия,9.7,90.5,2.1,0.7,0.6,34,18.3,3.8,42.6,515.56
2008,Иркутская область,6.5,84.1,12.0,1.5,0.5,82,15.0,14.4,79.4,2375.02
2008,Кабардино-Балкарская республика,3.4,25.8,5.2,0.6,0.4,36,13.5,9.4,57.4,869.19
2008,Калининградская область,9.3,67.2,14.7,2.0,1.7,47,11.3,15.3,77.3,1018.62
2008,Калужская область,7.7,64.6,10.8,1.9,0.7,64,10.4,17.1,75.3,1000.98
2008,Камчатский край,7.2,73.4,18.2,3.7,1.7,8,11.7,12.0,79.1,311.67
2008,Карачаево-Черкесская республика,1.9,27.8,3.7,0.4,0.5,13,14.9,10.1,43.9,465.36
2008,Кемеровская область,9.3,68.5,17.6,1.6,0.7,78,13.0,16.6,85.2,2633.45
2008,Кировская область,13.1,84.0,14.5,1.4,0.5,52,11.3,17.5,73.1,1250.17
2008,Костромская область,7.1,62.3,13.2,0.9,0.4,53,11.3,18.4,69.2,628.42
2008,Краснодарский край,8.7,67.4,7.4,1.3,0.6,39,12.2,14.1,52.8,5683.95
2008,Красноярский край,6.4,89.2,12.2,1.7,0.6,69,12.8,13.8,76.0,2855.9
2008,Курганская область,9.0,81.1,9.0,1.0,0.4,1,12.4,16.7,59.3,818.57
2008,Курская область,6.0,69.1,7.7,1.2,0.4,5,10.7,18.5,63.7,1096.49
2008,Ленинградская область,9.0,73.2,15.1,2.3,1.5,46,8.8,17.3,66.0,5384.34
2008,Липецкая область,7.5,74.5,9.0,1.1,0.4,6,10.8,16.9,63.3,1128.19
2008,Магаданская область,8.1,34.2,17.1,3.6,1.1,7,10.9,13.9,94.6,139.03
2008,Москва,8.4,95.8,20.2,5.0,1.6,42,10.3,11.1,100.0,12655.05
2008,Московская область,7.8,86.0,15.1,2.4,1.6,23,10.5,16.1,79.9,7708.5
2008,Мурманская область,10.6,54.0,17.7,2.7,1.3,43,10.7,12.5,92.6,732.86
2008,Ненецкий автономный округ,10.7,38.9,16.6,1.6,0.9,3,16.4,12.8,66.6,44.39
2008,Нижний Новгород,6.3,62.8,12.2,1.8,0.6,62,10.6,18.2,78.5,3176.55
2008,Новгородская область,14.5,54.6,14.4,1.8,0.8,4,10.6,20.9,71.3,592.42
2008,Новосибирская область,5.4,90.4,13.6,1.8,0.6,19,12.5,14.5,76.3,2785.84
2008,Омская область,4.8,126.3,8.7,1.0,0.3,21,12.4,14.5,71.0,1903.68
2008,Оренбургская область,4.5,70.1,9.3,0.9,0.4,30,12.7,15.1,59.1,1942.92
2008,Орловская область,5.1,61.1,8.8,1.7,0.4,51,10.2,17.6,65.2,724.69
2008,Пензенская область,8.3,61.7,7.5,1.0,0.3,28,10.2,16.1,66.3,1290.9
2008,Пермский край,7.6,98.3,11.7,1.3,0.7,56,13.0,15.8,75.5,2579.26
2008,Прриморский край,5.3,78.4,12.6,2.1,0.7,12,11.3,14.7,75.8,1877.84
2008,Псковская область,9.5,68.8,13.1,1.8,0.7,44,10.0,21.8,69.2,620.25
2008,Республика Алтай,6.0,46.7,10.5,0.8,0.4,77,21.3,12.5,26.9,220.95
2008,Республика Калмыкия,4.5,24.9,7.5,0.4,0.4,38,15.3,10.2,43.9,269.98
2008,Республика Карелия,14.3,50.0,17.4,1.4,0.8,83,11.1,17.0,77.1,609.07
2008,Республика Коми,12.4,89.5,15.8,1.8,0.8,25,12.2,13.2,76.1,813.59
2008,Республика Крым,9.9,57.0,1.3,0.5,0.5,200,11.7,12.7,75.0,1901.58
2008,Республика Мари Эл,9.9,29.2,13.2,1.0,0.3,60,12.3,15.2,62.8,675.33
2008,Республика Мордовия,5.7,50.4,9.7,0.8,0.2,48,9.8,15.5,59.2,778.97
2008,Республика Саха (Якутия),7.6,44.5,13.5,2.0,0.6,67,16.2,10.0,64.2,981.97
2008,Республика Татарстан,3.3,76.7,14.6,1.2,0.4,50,11.8,13.0,74.8,3894.12
2008,Республика Хакасия,9.4,54.6,16.2,1.5,0.7,75,14.8,14.0,70.7,532.04
2008,Ростовская область,5.0,55.0,5.5,1.6,0.5,40,10.8,14.9,66.8,4181.49
2008,Рязанская область,6.4,58.0,9.4,1.2,0.4,74,10.1,18.4,70.6,1098.26
2008,Самарская область,6.4,63.9,10.7,1.7,0.6,31,11.4,15.0,80.1,3154.16
2008,Санкт-Петербург,10.4,125.9,12.5,3.6,2.1,46,10.4,14.0,100.0,1892.71
2008,Саратовская область,6.1,32.7,8.6,1.5,0.6,41,10.6,15.4,74.2,2395.11
2008,Сахалин,8.1,64.0,19.2,3.0,1.5,11,12.3,14.7,79.1,485.62
2008,Свердловская область,10.1,97.7,16.0,1.5,0.9,72,12.4,15.0,83.5,4290.07
2008,Севастополь,4.3,78.2,1.3,0.6,0.6,100,11.3,14.0,82.4,509.99
2008,Северная Осетия,1.9,12.3,3.4,0.4,0.1,35,14.2,11.2,63.7,693.1
2008,Смоленская область,9.3,60.7,14.1,2.0,0.6,58,10.1,19.2,72.0,921.13
2008,Ставропольскиий край,6.8,65.5,6.0,1.5,0.7,15,12.2,13.1,56.8,2305.61
2008,Тамбовская область,4.8,59.9,9.7,1.0,0.3,73,9.2,17.6,58.2,994.42
2008,Тверская область,10.6,72.2,15.7,2.5,1.0,54,10.7,20.6,73.9,1245.62
2008,Томская область,8.6,67.8,13.6,1.4,0.7,18,12.8,13.0,69.3,1070.34
2008,Тульская область,5.7,46.3,8.5,1.9,0.5,65,9.0,20.1,79.8,1449.12
2008,Тыва,2.0,58.8,15.3,0.6,0.3,76,25.2,11.6,51.8,330.37
2008,Тюменская область,7.2,93.4,15.0,1.8,1.1,20,15.1,9.2,63.6,1543.39
2008,Удмуртия,9.1,77.2,14.6,1.0,0.4,59,13.3,14.0,70.4,1493.36
2008,Ульяновская область,6.8,41.1,8.0,1.3,0.4,63,10.3,15.2,73.4,1218.32
2008,Хабаровскиий край,6.5,99.6,16.8,2.9,1.1,79,12.2,14.5,81.7,1301.13
2008,Ханты-Мансийский автономный округ,7.2,93.4,15.0,1.8,1.1,71,15.3,6.8,91.1,1687.65
2008,Чевашская республика,5.6,39.0,15.3,1.2,0.5,49,11.7,14.6,61.4,1207.88
2008,Челябинская область,12.4,129.4,15.3,1.7,0.6,24,12.8,15.1,81.8,3442.81
2008,Чечня,7.6,80.1,2.3,0.1,0.5,32,29.3,4.5,35.8,1497.99
2008,Чукотка,8.4,16.7,23.1,3.2,1.3,68,15.1,11.8,65.0,49.53
2008,Ямало-Ненецкий автономный округ,7.2,93.4,15.0,1.8,1.1,70,14.5,5.7,84.7,547.01
2008,Ярославская область,10.4,71.1,13.9,1.3,0.7,66,10.4,17.7,81.9,1241.42
2009,Адыгея,6.8,31.5,7.4,1.6,1.2,37,12.4,14.1,51.1,463.17
2009,Алтайский край,3.8,51.6,8.5,1.4,0.3,17,12.4,14.7,54.5,2296.35
2009,Амурская область,6.9,75.3,10.5,1.2,0.5,81,13.2,15.1,66.6,781.85
2009,Архангельская область,11.3,38.7,15.9,2.1,1.1,2,12.3,14.5,75.1,1082.66
2009,Астраханская область,5.9,74.0,8.7,0.9,0.4,33,14.2,13.3,66.6,997.78
2009,Башкортостан,2.4,80.8,9.1,1.5,0.2,61,13.7,13.1,60.1,4013.79
2009,Белгородская область,4.2,44.9,9.3,0.9,0.3,26,11.0,14.4,65.8,1541.26
2009,Брянская область,10.5,55.0,10.5,1.4,0.3,27,11.1,17.0,68.9,1182.68
2009,Бурятия,7.3,47.7,14.3,0.7,0.2,10,17.4,12.9,56.0,985.43
2009,Владимирская область,8.5,51.4,11.7,1.3,0.6,22,10.8,18.2,77.5,1342.1
2009,Волгоградская область,5.1,76.7,7.6,1.7,0.5,29,11.4,14.4,75.6,2474.56
2009,Вологодская область,12.9,84.8,15.2,1.3,0.5,55,12.4,16.3,69.7,1151.04
2009,Воронежская область,7.1,73.9,13.0,1.8,0.6,15,10.4,16.5,62.0,2792.8
2009,Дагестан,3.8,6.3,13.2,0.7,0.3,14,18.5,5.9,44.6,3133.3
2009,Еврейская автономная область,5.5,58.4,10.7,1.1,0.4,80,13.2,15.4,67.4,156.5
2009,Забайкальский край,6.5,66.8,13.8,1.0,0.4,9,15.9,13.8,65.1,1053.49
2009,Ивановская область,10.9,100.2,10.8,1.3,0.5,57,10.6,18.6,80.9,987.03
2009,Ингушетия,4.8,56.7,0.1,0.1,0.6,34,18.7,4.6,42.8,515.56
2009,Иркутская область,6.3,92.2,11.4,1.3,0.4,82,15.2,14.3,79.4,2375.02
2009,Кабардино-Балкарская республика,3.2,30.2,3.7,0.4,0.4,36,13.6,9.8,54.8,869.19
2009,Калининградская область,7.6,62.7,10.5,1.9,1.6,47,11.5,14.6,77.2,1018.62
2009,Калужская область,7.4,50.1,10.2,1.5,0.8,64,10.5,16.5,75.3,1000.98
2009,Камчатский край,7.6,75.0,17.5,3.9,1.8,8,11.9,12.5,78.0,311.67
2009,Карачаево-Черкесская республика,1.5,29.1,2.8,0.4,0.5,13,14.5,10.0,44.0,465.36
2009,Кемеровская область,9.2,62.5,13.9,1.3,0.7,78,13.3,16.2,85.2,2633.45
2009,Кировская область,13.4,77.0,14.2,1.4,0.5,52,11.4,17.1,73.3,1250.17
2009,Костромская область,7.5,60.8,12.4,1.0,0.4,53,11.8,17.6,69.4,628.42
2009,Краснодарский край,7.8,58.2,6.4,1.4,0.6,39,12.4,13.5,52.8,5683.95
2009,Красноярский край,6.4,90.0,11.6,1.6,0.6,69,13.2,13.3,75.8,2855.9
2009,Курганская область,9.1,84.0,9.0,0.9,0.3,1,12.6,16.2,59.5,818.57
2009,Курская область,6.4,70.1,8.4,1.2,0.4,5,10.8,17.8,64.2,1096.49
2009,Ленинградская область,10.8,74.7,18.8,2.4,1.9,46,9.2,16.3,65.9,5384.34
2009,Липецкая область,7.9,70.7,9.3,1.2,0.4,6,10.9,16.2,63.4,1128.19
2009,Магаданская область,8.8,41.5,20.8,3.8,1.2,7,12.1,13.5,94.9,139.03
2009,Москва,9.4,79.7,19.3,4.8,1.8,42,11.0,10.6,100.0,12655.05
2009,Московская область,7.5,100.6,13.5,2.3,1.4,23,11.0,15.3,80.2,7708.5
2009,Мурманская область,10.1,50.3,15.3,2.9,1.4,43,10.8,12.5,92.7,732.86
2009,Ненецкий автономный округ,11.3,38.7,15.9,2.1,1.1,3,16.5,11.8,67.2,44.39
2009,Нижний Новгород,6.7,58.9,11.8,1.8,0.6,62,10.9,17.4,78.6,3176.55
2009,Новгородская область,14.8,49.1,14.0,1.8,0.8,4,11.2,20.4,71.2,592.42
2009,Новосибирская область,5.2,78.8,11.2,1.7,0.6,19,12.9,14.0,76.6,2785.84
2009,Омская область,5.0,116.7,7.8,1.0,0.3,21,12.7,13.8,71.2,1903.68
2009,Оренбургская область,4.2,75.6,7.5,0.9,0.2,30,13.3,14.3,59.2,1942.92
2009,Орловская область,5.7,58.8,9.1,1.7,0.5,51,10.4,17.0,65.4,724.69
2009,Пензенская область,8.8,58.6,7.4,1.1,0.3,28,10.3,15.6,66.6,1290.9
2009,Пермский край,7.2,84.6,10.9,1.2,0.6,56,13.3,15.3,75.2,2579.26
2009,Прриморский край,5.6,69.8,11.7,2.3,0.8,12,11.8,14.0,75.9,1877.84
2009,Псковская область,10.3,62.3,13.5,1.7,0.7,44,10.4,21.1,69.6,620.25
2009,Республика Алтай,5.5,60.7,10.4,0.8,0.4,77,20.3,12.2,27.1,220.95
2009,Республика Калмыкия,4.0,26.8,6.9,0.3,0.4,38,15.1,10.7,44.0,269.98
2009,Республика Карелия,13.6,52.4,16.4,1.4,1.0,83,11.5,16.3,77.5,609.07
2009,Республика Коми,13.1,90.8,16.7,1.9,0.8,25,12.4,13.3,76.3,813.59
2009,Республика Крым,9.4,70.7,1.2,0.4,0.7,200,12.1,12.2,74.7,1901.58
2009,Республика Мари Эл,11.7,29.3,12.2,1.0,0.3,60,12.7,14.9,62.9,675.33
2009,Республика Мордовия,6.0,51.2,9.9,0.9,0.2,48,9.8,15.5,59.6,778.97
2009,Республика Саха (Якутия),4.8,46.6,13.5,2.0,0.7,67,16.8,9.8,64.4,981.97
2009,Республика Татарстан,3.0,78.8,13.3,1.2,0.4,50,12.4,12.7,75.0,3894.12
2009,Республика Хакасия,6.1,58.5,11.1,0.7,0.4,75,15.0,13.6,70.7,532.04
2009,Ростовская область,5.0,51.0,5.5,1.5,0.5,40,10.9,14.5,67.0,4181.49
2009,Рязанская область,6.4,55.6,8.4,1.2,0.4,74,10.1,17.7,70.5,1098.26
2009,Самарская область,7.0,58.0,10.2,1.5,0.5,31,11.5,14.6,80.2,3154.16
2009,Санкт-Петербург,7.7,143.0,9.4,2.4,1.3,46,11.3,13.5,100.0,1892.71
2009,Саратовская область,5.8,42.7,8.5,1.4,0.7,41,10.7,15.2,74.3,2395.11
2009,Сахалин,7.7,51.4,19.2,3.5,1.4,11,12.1,14.7,79.3,485.62
2009,Свердловская область,8.9,95.8,14.9,1.4,0.8,72,12.8,14.6,83.6,4290.07
2009,Севастополь,7.0,87.6,4.4,1.3,0.6,100,11.7,13.6,82.5,509.99
2009,Северная Осетия,1.5,11.7,3.0,0.4,0.2,35,14.3,11.2,63.6,693.1
2009,Смоленская область,10.2,57.4,13.5,1.7,0.6,58,10.8,18.7,72.3,921.13
2009,Ставропольскиий край,6.4,63.6,5.0,1.6,0.8,15,12.1,12.9,56.9,2305.61
2009,Тамбовская область,5.4,64.1,10.0,1.2,0.3,73,9.3,17.1,58.4,994.42
2009,Тверская область,8.9,67.0,15.3,2.0,0.9,54,11.1,19.9,74.2,1245.62
2009,Томская область,6.8,58.6,12.7,1.1,0.7,18,13.2,12.9,69.6,1070.34
2009,Тульская область,6.5,47.1,8.8,1.9,0.5,65,9.5,19.1,79.8,1449.12
2009,Тыва,2.9,64.3,15.2,0.6,0.3,76,26.1,12.0,51.9,330.37
2009,Тюменская область,7.1,86.6,13.2,1.8,1.3,20,15.5,9.0,64.0,1543.39
2009,Удмуртия,10.9,78.6,13.0,1.0,0.4,59,13.8,13.2,69.2,1493.36
2009,Ульяновская область,6.4,39.9,8.3,1.2,0.4,63,10.5,14.9,73.5,1218.32
2009,Хабаровскиий край,6.2,94.7,15.5,2.9,0.9,79,12.5,14.2,81.7,1301.13
2009,Ханты-Мансийский автономный округ,7.1,86.6,13.2,1.8,1.3,71,15.6,6.7,91.3,1687.65
2009,Чевашская республика,4.9,38.7,14.4,1.2,0.5,49,12.6,13.9,57.8,1207.88
2009,Челябинская область,12.7,120.8,15.2,1.8,0.6,24,13.0,14.4,81.9,3442.81
2009,Чечня,3.5,67.4,4.3,0.7,0.5,32,29.1,5.4,35.9,1497.99
2009,Чукотка,4.9,9.8,15.5,1.9,1.5,68,14.2,12.4,64.7,49.53
2009,Ямало-Ненецкий автономный округ,7.1,86.6,13.2,1.8,1.3,70,15.1,5.6,84.7,547.01
2009,Ярославская область,10.0,71.5,13.6,1.6,0.7,66,10.9,16.9,82.0,1241.42
2010,Адыгея,6.2,31.5,6.6,1.6,1.0,37,12.9,14.1,51.0,463.17
2010,Алтайский край,4.1,59.0,9.8,1.5,0.4,17,12.7,15.0,54.3,2296.35
2010,Амурская область,7.6,75.8,11.6,1.6,0.6,81,13.8,15.3,66.5,781.85
2010,Архангельская область,12.0,40.2,16.2,2.6,1.2,2,12.4,14.6,75.5,1082.66
2010,Астраханская область,6.1,77.1,9.2,1.0,0.5,33,14.2,13.5,66.7,997.78
2010,Башкортостан,2.2,79.6,8.7,0.5,0.2,61,14.0,13.4,60.3,4013.79
2010,Белгородская область,3.0,35.6,6.5,0.9,0.4,26,10.9,14.4,65.9,1541.26
2010,Брянская область,9.7,53.2,10.8,1.6,0.4,27,10.7,17.0,69.0,1182.68
2010,Бурятия,7.8,43.5,14.4,0.8,0.3,10,17.0,12.7,57.8,985.43
2010,Владимирская область,9.0,49.0,12.0,1.4,0.6,22,10.8,18.0,77.5,1342.1
2010,Волгоградская область,5.0,66.1,6.9,1.6,0.5,29,11.3,14.7,75.7,2474.56
2010,Вологодская область,9.2,85.9,12.9,0.9,0.4,55,12.5,16.7,70.0,1151.04
2010,Воронежская область,6.6,71.4,9.4,1.9,0.5,15,10.2,17.0,62.1,2792.8
2010,Дагестан,3.3,3.1,10.2,0.4,0.3,14,18.0,5.9,44.8,3133.3
2010,Еврейская автономная область,5.5,59.1,12.1,1.2,0.4,80,13.6,15.5,67.3,156.5
2010,Забайкальский край,6.4,65.3,13.4,1.0,0.4,9,15.9,13.8,65.5,1053.49
2010,Ивановская область,9.5,86.4,10.2,1.5,0.5,57,10.4,18.4,80.8,987.03
2010,Ингушетия,4.3,44.5,0.05,0.2,0.6,34,27.1,4.5,42.7,515.56
2010,Иркутская область,6.5,85.4,11.4,1.3,0.5,82,15.2,14.4,79.4,2375.02
2010,Кабардино-Балкарская республика,3.2,26.1,3.5,0.4,0.4,36,14.6,9.4,54.7,869.19
2010,Калининградская область,8.6,57.6,15.6,2.0,1.9,47,11.4,14.2,77.2,1018.62
2010,Калужская область,8.9,53.7,11.2,1.6,0.8,64,11.0,16.5,75.2,1000.98
2010,Камчатский край,7.7,75.6,16.9,4.1,1.8,8,12.0,12.6,78.3,311.67
2010,Карачаево-Черкесская республика,1.4,28.4,2.3,0.5,0.5,13,12.9,10.0,43.7,465.36
2010,Кемеровская область,9.0,67.1,13.6,1.3,0.6,78,13.1,16.1,85.3,2633.45
2010,Кировская область,11.0,77.4,15.2,1.8,0.5,52,11.7,16.7,73.6,1250.17
2010,Костромская область,8.5,56.1,12.8,1.2,0.5,53,12.1,17.7,69.6,628.42
2010,Краснодарский край,6.7,55.2,6.2,1.5,0.6,39,12.2,13.5,52.8,5683.95
2010,Красноярский край,6.5,85.9,11.3,1.8,0.7,69,13.6,13.5,76.0,2855.9
2010,Курганская область,8.4,82.4,8.5,0.9,0.4,1,12.9,16.0,59.9,818.57
2010,Курская область,6.6,69.4,8.4,1.3,0.4,5,11.1,17.6,64.7,1096.49
2010,Ленинградская область,10.5,77.3,17.8,2.3,2.0,46,8.8,15.8,65.8,5384.34
2010,Липецкая область,8.2,74.5,9.3,1.4,0.5,6,10.9,16.7,63.5,1128.19
2010,Магаданская область,7.9,55.5,18.1,4.0,1.5,7,11.5,13.0,95.2,139.03
2010,Москва,10.1,87.8,16.6,4.9,1.8,42,10.7,11.0,100.0,12655.05
2010,Московская область,8.3,100.6,13.0,2.7,1.4,23,10.9,15.4,80.2,7708.5
2010,Мурманская область,10.3,51.4,12.7,3.3,1.5,43,11.7,11.9,92.7,732.86
2010,Ненецкий автономный округ,12.0,40.2,16.2,2.6,1.2,3,16.6,11.9,67.0,44.39
2010,Нижний Новгород,7.9,51.8,11.5,1.8,0.7,62,10.9,17.9,78.8,3176.55
2010,Новгородская область,14.8,49.6,14.7,1.9,0.9,4,11.3,20.0,70.5,592.42
2010,Новосибирская область,5.4,70.9,10.7,1.8,0.7,19,13.2,13.9,76.9,2785.84
2010,Омская область,5.6,118.8,6.9,1.2,0.4,21,13.2,13.9,71.2,1903.68
2010,Оренбургская область,4.3,68.6,6.8,0.9,0.3,30,14.0,14.5,59.4,1942.92
2010,Орловская область,6.6,61.4,8.5,1.6,0.4,51,11.0,17.4,65.4,724.69
2010,Пензенская область,7.8,62.6,7.6,1.2,0.3,28,10.2,15.9,66.8,1290.9
2010,Пермский край,6.6,78.1,10.7,1.2,0.6,56,14.1,15.3,74.8,2579.26
2010,Прриморский край,5.5,70.8,11.1,2.7,0.8,12,11.8,14.3,76.0,1877.84
2010,Псковская область,13.6,58.1,15.1,2.0,0.9,44,10.5,21.2,69.8,620.25
2010,Республика Алтай,6.1,59.9,9.9,1.1,0.4,77,20.5,12.2,27.5,220.95
2010,Республика Калмыкия,2.8,24.3,5.5,0.3,0.4,38,15.3,11.0,44.1,269.98
2010,Республика Карелия,12.9,55.1,17.6,1.6,1.2,83,12.1,16.2,77.7,609.07
2010,Республика Коми,12.8,90.4,17.1,2.2,1.0,25,12.9,13.1,76.6,813.59
2010,Республика Крым,6.3,78.4,3.1,0.7,0.8,200,14.7,14.6,77.0,1901.58
2010,Республика Мари Эл,10.6,30.6,12.3,1.0,0.4,60,12.7,15.2,63.0,675.33
2010,Республика Мордовия,6.3,55.0,10.5,1.0,0.3,48,9.5,15.7,60.1,778.97
2010,Республика Саха (Якутия),5.2,50.1,12.8,2.0,0.7,67,16.8,9.8,64.4,981.97
2010,Республика Татарстан,3.5,78.5,13.5,1.4,0.5,50,12.9,13.1,75.2,3894.12
2010,Республика Хакасия,7.4,57.7,11.5,1.2,0.6,75,15.0,13.8,67.8,532.04
2010,Ростовская область,5.2,47.5,5.3,1.7,0.6,40,10.9,14.7,67.1,4181.49
2010,Рязанская область,6.7,58.6,8.7,1.4,0.5,74,10.2,18.1,70.7,1098.26
2010,Самарская область,6.2,61.4,9.4,1.9,0.6,31,11.6,15.2,80.2,3154.16
2010,Санкт-Петербург,8.4,113.2,9.5,3.0,1.2,46,11.4,13.4,100.0,1892.71
2010,Саратовская область,5.7,47.6,8.6,1.6,0.6,41,10.8,15.7,74.4,2395.11
2010,Сахалин,8.8,59.5,18.8,3.8,1.5,11,12.1,14.9,79.5,485.62
2010,Свердловская область,10.7,91.4,14.1,1.7,0.9,72,13.4,14.3,83.7,4290.07
2010,Севастополь,10.2,94.2,4.1,0.2,0.5,100,14.5,12.0,84.8,509.99
2010,Северная Осетия,1.7,14.3,3.2,0.4,0.3,35,14.5,10.9,63.7,693.1
2010,Смоленская область,10.7,54.2,13.4,2.3,0.7,58,10.4,18.4,72.4,921.13
2010,Ставропольскиий край,5.4,66.5,4.4,1.5,0.8,15,11.9,12.4,57.0,2305.61
2010,Тамбовская область,5.4,71.2,8.1,1.3,0.4,73,9.5,17.5,58.5,994.42
2010,Тверская область,9.4,65.5,14.8,2.0,0.8,54,10.9,20.1,74.5,1245.62
2010,Томская область,7.6,51.1,12.4,1.5,0.7,18,13.0,12.6,70.0,1070.34
2010,Тульская область,6.2,47.6,9.2,2.3,0.6,65,9.5,19.3,79.7,1449.12
2010,Тыва,5.1,77.7,15.2,0.6,0.4,76,26.8,11.6,52.4,330.37
2010,Тюменская область,7.7,87.4,12.8,2.0,1.3,20,15.8,9.0,59.9,1543.39
2010,Удмуртия,10.9,80.4,12.1,0.9,0.5,59,14.2,13.9,69.3,1493.36
2010,Ульяновская область,7.0,40.0,8.8,1.6,0.5,63,10.6,15.7,73.3,1218.32
2010,Хабаровскиий край,6.5,101.4,16.5,3.1,1.1,79,12.9,14.6,81.8,1301.13
2010,Ханты-Мансийский автономный округ,7.7,87.4,12.8,2.0,1.3,71,16.4,6.8,91.4,1687.65
2010,Чевашская республика,5.7,39.0,14.8,1.2,0.5,49,12.9,14.5,58.3,1207.88
2010,Челябинская область,9.8,108.9,11.9,1.7,0.6,24,13.4,14.4,81.9,3442.81
2010,Чечня,2.4,58.4,2.3,0.3,0.5,32,29.9,5.6,36.8,1497.99
2010,Чукотка,5.5,17.7,15.9,2.8,1.4,68,14.7,13.8,64.6,49.53
2010,Ямало-Ненецкий автономный округ,7.7,87.4,12.8,2.0,1.3,70,15.8,5.5,84.7,547.01
2010,Ярославская область,11.3,76.3,12.2,2.1,0.8,66,11.2,17.2,82.1,1241.42
2011,Адыгея,3.29,35.82,6.9,1.24,0.75,37,12.6,13.8,50.9,463.17
2011,Алтайский край,4.51,63.39,10.75,1.54,0.4,17,12.7,14.6,54.8,2296.35
2011,Амурская область,7.21,83.27,12.02,1.9,0.64,81,13.6,14.8,66.9,781.85
2011,Архангельская область,12.23,41.6,16.64,2.59,1.24,2,12.1,13.9,76.0,1082.66
2011,Астраханская область,4.92,77.01,8.74,0.97,0.56,33,14.2,13.0,66.7,997.78
2011,Башкортостан,03.04,63.87,10.97,0.85,0.28,61,13.8,13.4,60.6,4013.79
2011,Белгородская область,3.6,35.87,7.25,1.18,0.56,26,11.1,14.1,66.2,1541.26
2011,Брянская область,9.96,49.13,10.56,1.69,0.43,27,10.9,16.1,69.1,1182.68
2011,Бурятия,7.31,39.05,13.58,0.77,0.24,10,17.0,12.7,58.5,985.43
2011,Владимирская область,8.43,46.74,12.26,1.48,0.64,22,10.9,17.1,77.7,1342.1
2011,Волгоградская область,4.82,67.13,6.59,1.66,0.6,29,11.2,13.8,76.0,2474.56
2011,Вологодская область,10.34,88.83,15.44,1.29,0.64,55,13.0,15.7,70.8,1151.04
2011,Воронежская область,06.02,81.01,8.41,1.9,0.44,15,10.2,15.9,65.5,2792.8
2011,Дагестан,3.27,2.74,7.88,0.38,0.37,14,18.7,5.8,45.2,3133.3
2011,Еврейская автономная область,05.06,59.83,12.17,1.31,0.5,80,14.2,15.5,67.8,156.5
2011,Забайкальский край,6.52,66.83,13.81,01.07,0.45,9,15.5,13.3,66.0,1053.49
